# Constructed from biom file
#OTU ID	S16003026.fastq	S16003025.fastq	S16003024.fastq	S16003028.fastq	S16003027.fastq	S16003029.fastq	taxonomy
New.CleanUp.ReferenceOTU4359	1.0	0.0	1.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
New.CleanUp.ReferenceOTU4360	2.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio; s__
New.CleanUp.ReferenceOTU4362	2.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
New.CleanUp.ReferenceOTU4363	0.0	0.0	0.0	2.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
New.CleanUp.ReferenceOTU4365	0.0	0.0	2.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
New.CleanUp.ReferenceOTU4367	0.0	0.0	0.0	2.0	3.0	1.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
New.CleanUp.ReferenceOTU4370	2.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Anaerostipes; s__
New.CleanUp.ReferenceOTU4371	2.0	0.0	1.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
New.CleanUp.ReferenceOTU4373	0.0	0.0	6.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
New.CleanUp.ReferenceOTU4376	1.0	0.0	3.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio; s__
New.CleanUp.ReferenceOTU4386	0.0	0.0	0.0	2.0	2.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
New.CleanUp.ReferenceOTU4389	2.0	0.0	1.0	1.0	1.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
New.CleanUp.ReferenceOTU4391	3.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__
New.CleanUp.ReferenceOTU4392	0.0	0.0	2.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
New.CleanUp.ReferenceOTU4395	0.0	0.0	3.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
New.CleanUp.ReferenceOTU4397	1.0	0.0	0.0	1.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
New.CleanUp.ReferenceOTU4400	0.0	0.0	2.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
New.CleanUp.ReferenceOTU4401	0.0	0.0	2.0	1.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus
New.CleanUp.ReferenceOTU4404	1.0	0.0	1.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__
New.CleanUp.ReferenceOTU4405	1.0	0.0	0.0	0.0	2.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__
New.CleanUp.ReferenceOTU4413	0.0	0.0	2.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
New.CleanUp.ReferenceOTU4419	0.0	0.0	0.0	8.0	2.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
New.CleanUp.ReferenceOTU4421	11.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
New.CleanUp.ReferenceOTU4423	2.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
New.CleanUp.ReferenceOTU4424	38.0	0.0	6.0	2.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
New.CleanUp.ReferenceOTU4429	0.0	0.0	0.0	2.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__
New.CleanUp.ReferenceOTU4430	0.0	0.0	0.0	1.0	1.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
New.CleanUp.ReferenceOTU4436	3.0	1.0	1.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
New.CleanUp.ReferenceOTU4437	0.0	0.0	2.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
New.CleanUp.ReferenceOTU4440	1.0	0.0	1.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
New.CleanUp.ReferenceOTU4444	0.0	0.0	2.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
New.CleanUp.ReferenceOTU4445	0.0	0.0	3.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
New.CleanUp.ReferenceOTU4446	0.0	0.0	1.0	0.0	1.0	0.0	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__; s__
New.CleanUp.ReferenceOTU4452	0.0	0.0	0.0	0.0	2.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
New.CleanUp.ReferenceOTU4459	0.0	0.0	6.0	0.0	2.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__
New.CleanUp.ReferenceOTU4460	0.0	0.0	2.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
New.CleanUp.ReferenceOTU4461	0.0	0.0	0.0	1.0	1.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
New.CleanUp.ReferenceOTU4467	0.0	0.0	0.0	5.0	5.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
New.CleanUp.ReferenceOTU4468	1.0	0.0	1.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
New.CleanUp.ReferenceOTU4470	0.0	0.0	1.0	1.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
New.CleanUp.ReferenceOTU4471	0.0	0.0	0.0	1.0	1.0	0.0	Unassigned
New.CleanUp.ReferenceOTU4472	7.0	0.0	0.0	1.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
New.CleanUp.ReferenceOTU4474	0.0	0.0	2.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
New.CleanUp.ReferenceOTU4482	2.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
New.CleanUp.ReferenceOTU4484	2.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
New.CleanUp.ReferenceOTU4488	0.0	0.0	0.0	2.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__
New.CleanUp.ReferenceOTU4490	0.0	0.0	4.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio; s__
New.CleanUp.ReferenceOTU4492	2.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
New.CleanUp.ReferenceOTU4493	12.0	0.0	6.0	14.0	7.0	49.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
New.CleanUp.ReferenceOTU4494	2.0	0.0	0.0	0.0	0.0	0.0	Unassigned
New.CleanUp.ReferenceOTU4496	2.0	0.0	0.0	1.0	3.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
New.CleanUp.ReferenceOTU4498	1.0	0.0	1.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
New.CleanUp.ReferenceOTU4505	8.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
New.CleanUp.ReferenceOTU4506	1.0	0.0	1.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
New.CleanUp.ReferenceOTU4507	1.0	0.0	1.0	0.0	0.0	0.0	Unassigned
New.CleanUp.ReferenceOTU4509	0.0	0.0	0.0	2.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae
New.CleanUp.ReferenceOTU4512	2.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
New.CleanUp.ReferenceOTU4517	2.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
New.CleanUp.ReferenceOTU4518	0.0	0.0	0.0	2.0	0.0	0.0	Unassigned
New.CleanUp.ReferenceOTU4522	0.0	0.0	3.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
New.CleanUp.ReferenceOTU4523	3.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
New.CleanUp.ReferenceOTU4524	0.0	0.0	0.0	2.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
New.CleanUp.ReferenceOTU4525	0.0	0.0	2.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
New.CleanUp.ReferenceOTU4527	3.0	0.0	1.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
New.CleanUp.ReferenceOTU4530	0.0	0.0	2.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
New.CleanUp.ReferenceOTU4533	3.0	10.0	1.0	3.0	2.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Dehalobacteriaceae; g__Dehalobacterium; s__
New.CleanUp.ReferenceOTU4535	0.0	0.0	3.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
New.CleanUp.ReferenceOTU4539	4.0	0.0	1.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
New.CleanUp.ReferenceOTU4542	1.0	0.0	1.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__
New.CleanUp.ReferenceOTU4543	0.0	0.0	0.0	1.0	1.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
New.CleanUp.ReferenceOTU4544	0.0	0.0	2.0	0.0	0.0	0.0	Unassigned
New.CleanUp.ReferenceOTU4546	0.0	0.0	0.0	2.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
New.CleanUp.ReferenceOTU4547	0.0	0.0	2.0	0.0	1.0	0.0	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__; s__
New.CleanUp.ReferenceOTU4548	0.0	0.0	2.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
New.CleanUp.ReferenceOTU4549	0.0	0.0	2.0	0.0	0.0	0.0	Unassigned
New.CleanUp.ReferenceOTU4553	0.0	0.0	0.0	1.0	1.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
New.CleanUp.ReferenceOTU4554	1.0	0.0	3.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
New.CleanUp.ReferenceOTU4557	1.0	0.0	3.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
New.CleanUp.ReferenceOTU4558	0.0	0.0	0.0	0.0	5.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
New.CleanUp.ReferenceOTU4559	0.0	0.0	0.0	2.0	0.0	0.0	Unassigned
New.CleanUp.ReferenceOTU4563	0.0	0.0	2.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
New.CleanUp.ReferenceOTU4564	2.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
New.CleanUp.ReferenceOTU4566	3.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
New.CleanUp.ReferenceOTU4567	0.0	0.0	2.0	0.0	1.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales
New.CleanUp.ReferenceOTU4570	0.0	0.0	2.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
New.CleanUp.ReferenceOTU4578	0.0	0.0	0.0	13.0	19.0	1.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__
New.CleanUp.ReferenceOTU4579	2.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
New.CleanUp.ReferenceOTU4582	2.0	0.0	3.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides
New.CleanUp.ReferenceOTU4583	3.0	0.0	1.0	1.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
New.CleanUp.ReferenceOTU4584	10.0	0.0	2.0	1.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
New.CleanUp.ReferenceOTU4587	0.0	0.0	0.0	0.0	2.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__
New.CleanUp.ReferenceOTU4592	11.0	0.0	5.0	0.0	1.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
New.CleanUp.ReferenceOTU4593	2.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
New.CleanUp.ReferenceOTU4594	0.0	0.0	0.0	2.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Helicobacteraceae; g__Flexispira
New.CleanUp.ReferenceOTU4596	4.0	0.0	2.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
New.CleanUp.ReferenceOTU4598	23.0	0.0	0.0	0.0	0.0	0.0	Unassigned
New.CleanUp.ReferenceOTU4599	0.0	0.0	2.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
New.CleanUp.ReferenceOTU4600	1.0	0.0	1.0	0.0	0.0	0.0	Unassigned
New.CleanUp.ReferenceOTU4602	4.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__
New.CleanUp.ReferenceOTU4605	0.0	0.0	2.0	0.0	0.0	0.0	Unassigned
New.CleanUp.ReferenceOTU4611	0.0	0.0	9.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
New.CleanUp.ReferenceOTU4614	0.0	0.0	0.0	1.0	1.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
New.CleanUp.ReferenceOTU4615	0.0	0.0	0.0	1.0	2.0	0.0	Unassigned
New.CleanUp.ReferenceOTU4619	0.0	0.0	0.0	0.0	0.0	3.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
New.CleanUp.ReferenceOTU4622	2.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides
New.CleanUp.ReferenceOTU4623	0.0	0.0	0.0	0.0	2.0	0.0	Unassigned
New.CleanUp.ReferenceOTU4624	0.0	0.0	0.0	7.0	13.0	23.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
New.CleanUp.ReferenceOTU4626	0.0	0.0	0.0	3.0	1.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales
New.CleanUp.ReferenceOTU4629	0.0	0.0	0.0	4.0	2.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
New.CleanUp.ReferenceOTU4632	0.0	0.0	0.0	0.0	2.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
New.CleanUp.ReferenceOTU4634	1.0	0.0	1.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
New.CleanUp.ReferenceOTU4635	2.0	0.0	0.0	0.0	0.0	0.0	Unassigned
New.CleanUp.ReferenceOTU4637	0.0	0.0	0.0	7.0	2.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
New.CleanUp.ReferenceOTU4642	0.0	0.0	5.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
New.CleanUp.ReferenceOTU4644	0.0	0.0	0.0	5.0	2.0	0.0	Unassigned
New.CleanUp.ReferenceOTU4651	0.0	0.0	0.0	2.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
New.CleanUp.ReferenceOTU4653	2.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__
New.CleanUp.ReferenceOTU4654	1.0	0.0	0.0	1.0	2.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
New.CleanUp.ReferenceOTU4655	0.0	0.0	0.0	2.0	0.0	0.0	Unassigned
New.CleanUp.ReferenceOTU4658	0.0	0.0	3.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
New.CleanUp.ReferenceOTU4661	0.0	0.0	3.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
New.CleanUp.ReferenceOTU4665	0.0	0.0	0.0	1.0	1.0	0.0	Unassigned
New.CleanUp.ReferenceOTU4668	3.0	0.0	1.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
New.CleanUp.ReferenceOTU4671	1.0	0.0	4.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__caccae
New.CleanUp.ReferenceOTU4673	13.0	94.0	9.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
New.CleanUp.ReferenceOTU4676	0.0	0.0	0.0	1.0	2.0	1.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__
New.CleanUp.ReferenceOTU4679	9.0	0.0	0.0	0.0	0.0	0.0	Unassigned
New.CleanUp.ReferenceOTU4680	4.0	0.0	0.0	0.0	0.0	0.0	Unassigned
New.CleanUp.ReferenceOTU4683	0.0	0.0	2.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
New.CleanUp.ReferenceOTU4684	0.0	0.0	2.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
New.CleanUp.ReferenceOTU4689	1.0	3.0	1.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
New.CleanUp.ReferenceOTU4690	0.0	0.0	2.0	0.0	0.0	0.0	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__
New.CleanUp.ReferenceOTU4691	0.0	0.0	14.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
New.CleanUp.ReferenceOTU4692	0.0	0.0	0.0	3.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
New.CleanUp.ReferenceOTU4695	0.0	0.0	0.0	3.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
New.CleanUp.ReferenceOTU4698	1.0	0.0	2.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
New.CleanUp.ReferenceOTU4701	0.0	0.0	2.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
New.CleanUp.ReferenceOTU4706	0.0	0.0	0.0	0.0	2.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
New.CleanUp.ReferenceOTU4707	2.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
New.CleanUp.ReferenceOTU4711	1.0	0.0	1.0	0.0	1.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
New.CleanUp.ReferenceOTU4715	0.0	0.0	0.0	3.0	3.0	2.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
New.CleanUp.ReferenceOTU4718	0.0	0.0	0.0	2.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
New.CleanUp.ReferenceOTU4719	0.0	0.0	0.0	3.0	0.0	0.0	Unassigned
New.CleanUp.ReferenceOTU4721	1.0	0.0	3.0	0.0	0.0	1.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
New.CleanUp.ReferenceOTU4722	0.0	0.0	0.0	12.0	4.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__
New.CleanUp.ReferenceOTU4725	1.0	1.0	2.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
New.CleanUp.ReferenceOTU4727	0.0	0.0	0.0	4.0	0.0	0.0	k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Akkermansia; s__muciniphila
New.CleanUp.ReferenceOTU4728	3.0	0.0	1.0	0.0	1.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
New.CleanUp.ReferenceOTU4730	2.0	0.0	5.0	0.0	0.0	0.0	Unassigned
New.CleanUp.ReferenceOTU4732	0.0	0.0	0.0	5.0	1.0	0.0	Unassigned
New.CleanUp.ReferenceOTU4735	0.0	0.0	2.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
New.CleanUp.ReferenceOTU4737	0.0	0.0	2.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
New.CleanUp.ReferenceOTU4748	0.0	0.0	5.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio; s__
New.CleanUp.ReferenceOTU4749	3.0	0.0	4.0	0.0	0.0	0.0	Unassigned
New.CleanUp.ReferenceOTU4751	1.0	0.0	0.0	0.0	1.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Dehalobacteriaceae; g__Dehalobacterium; s__
New.CleanUp.ReferenceOTU4752	2.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
New.CleanUp.ReferenceOTU4755	2.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__
New.CleanUp.ReferenceOTU4756	3.0	1.0	1.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
